Sale_ID	Store_ID	Product_ID	Customer_ID	Quantity	Amount	Sale_Date
507	17	1050	8462	0	0	2024-08-22 00:00:00
508	5	1037	8590	2	25	2024-03-06 00:00:00
509	4	1082	6159	2	350	2024-10-12 00:00:00
510	10	1062	5530	0	0	2024-05-30 00:00:00
511	17	1090	7960	1	900	2024-07-10 00:00:00
512	10	1080	8722	0	0	2024-06-03 00:00:00
513	17	1072	8438	6	75	2024-05-08 00:00:00
514	20	1088	8560	2	350	2024-11-22 00:00:00
515	5	1077	7736	5	875	2024-05-30 00:00:00
516	2	1029	8082	4	700	2024-04-04 00:00:00
517	6	1032	7021	1	12.5	2024-06-05 00:00:00
518	6	1088	7600	4	700	2024-11-11 00:00:00
519	2	1080	7493	4	50	2024-01-05 00:00:00
520	13	1011	8185	2	25	2024-02-02 00:00:00
521	11	1096	6715	1	900	2024-04-02 00:00:00
522	11	1006	7753	2	25	2024-11-21 00:00:00
523	16	1035	7243	2	60	2024-01-07 00:00:00
524	11	1033	7907	2	25	2024-09-22 00:00:00
525	19	1018	6760	4	3600	2024-09-05 00:00:00
526	15	1037	8914	0	0	2024-03-13 00:00:00
527	16	1013	6346	1	340	2024-05-24 00:00:00
528	11	1074	6796	1	340	2024-08-15 00:00:00
529	16	1090	8583	2	1800	2024-05-13 00:00:00
530	8	1081	7675	3	1020	2024-02-24 00:00:00
531	4	1064	8028	0	0	2024-09-23 00:00:00
532	8	1001	6685	1	900	2024-12-28 00:00:00
533	4	1063	7677	1	340	2024-11-08 00:00:00
534	3	1089	8236	0	0	2024-09-08 00:00:00
535	3	1034	8323	1	340	2024-06-15 00:00:00
536	18	1010	6802	2	350	2024-07-19 00:00:00
537	19	1084	5043	1	12.5	2024-05-23 00:00:00
538	19	1007	8541	2	25	2024-02-22 00:00:00
539	6	1056	5488	3	1020	2024-03-31 00:00:00
540	5	1080	5180	3	37.5	2024-09-17 00:00:00
541	18	1037	8148	2	25	2024-12-23 00:00:00
542	10	1029	7421	2	350	2024-09-20 00:00:00
543	6	1012	5627	0	0	2024-01-03 00:00:00
544	6	1017	5956	1	12.5	2024-01-27 00:00:00
545	1	1048	7114	1	900	2024-02-19 00:00:00
546	5	1084	6548	2	500	2024-12-22 00:00:00
547	9	1026	6115	6	1050	2024-11-05 00:00:00
548	12	1083	6781	1	12.5	2024-02-25 00:00:00
549	14	1012	7826	1	30	2024-05-27 00:00:00
550	2	1021	5650	3	525	2024-04-06 00:00:00
551	17	1042	6876	4	3600	2024-04-25 00:00:00
552	14	1061	6267	1	900	2024-05-01 00:00:00
553	13	1058	5340	2	25	2024-02-19 00:00:00
554	9	1054	7950	2	680	2024-04-15 00:00:00
555	15	1034	6808	1	340	2024-12-09 00:00:00
556	15	1007	8375	1	12.5	2024-12-05 00:00:00
557	11	1035	7445	0	0	2024-10-09 00:00:00
558	16	1015	7750	1	12.5	2024-01-18 00:00:00
559	17	1065	8519	2	25	2024-12-18 00:00:00
560	4	1090	7144	3	2700	2024-05-06 00:00:00
561	1	1099	6354	2	25	2024-02-01 00:00:00
562	8	1025	8276	5	4500	2024-01-07 00:00:00
563	17	1059	5448	1	12.5	2024-11-29 00:00:00
564	3	1079	6441	1	900	2024-06-28 00:00:00
565	20	1086	8720	1	12.5	2024-08-30 00:00:00
566	15	1006	5076	3	37.5	2024-02-09 00:00:00
567	15	1052	5895	2	350	2024-08-10 00:00:00
568	14	1079	5548	0	0	2024-02-19 00:00:00
569	14	1088	5797	2	350	2024-12-16 00:00:00
570	2	1021	8496	2	350	2024-03-30 00:00:00
571	13	1071	6452	1	175	2024-08-25 00:00:00
572	14	1093	6508	0	0	2024-07-16 00:00:00
573	19	1096	5814	1	900	2024-08-30 00:00:00
574	7	1032	8069	3	37.5	2024-09-24 00:00:00
575	3	1053	7182	1	340	2024-07-06 00:00:00
576	15	1059	7701	5	62.5	2024-04-20 00:00:00
577	14	1069	8325	2	25	2024-10-12 00:00:00
578	11	1062	6583	3	37.5	2024-03-28 00:00:00
579	15	1004	8326	2	350	2024-08-01 00:00:00
580	13	1086	5645	0		2024-09-16 00:00:00
581	18	1018	6825	1	900	2024-01-05 00:00:00
582	6	1099	5719	1	12.5	2024-05-16 00:00:00
583	3	1081	6522	3	1020	2024-04-28 00:00:00
584	19	1056	7660	4	1360	2024-02-20 00:00:00
585	15	1024	7531	2	1800	2024-02-22 00:00:00
586	5	1066	6069	3	2700	2024-04-07 00:00:00
587	10	1013	6466	0	0	2024-07-18 00:00:00
588	7	1062	8653	0	0	2024-08-25 00:00:00
589	17	1054	5647	1	340	2024-12-17 00:00:00
590	7	1015	5791	2	25	2024-06-25 00:00:00
591	12	1069	5578	2	25	2024-09-17 00:00:00
592	17	1003	8075	2	350	2024-02-01 00:00:00
593	13	1037	8807	2	25	2024-05-12 00:00:00
594	20	1037	7048	0	0	2024-11-16 00:00:00
595	4	1003	8361	2	350	2024-07-16 00:00:00
596	10	1063	7156	1	340	2024-06-01 00:00:00
597	3	1035	8848	0	0	2024-03-18 00:00:00
598	9	1052	8646	1	175	2024-04-21 00:00:00
599	13	1087	5459	1	175	2024-03-13 00:00:00
600	18	1028	7313	0	0	2024-01-28 00:00:00
601	15	1094	6161	2	350	2024-03-28 00:00:00
602	4	1018	8505	2	1800	2024-07-09 00:00:00
603	15	1036	5043	2	680	2024-02-05 00:00:00
604	2	1033	7933	2	25	2024-08-18 00:00:00
605	15	1064	6533	0	0	2024-12-22 00:00:00
606	8	1026	7991	3	525	2024-08-28 00:00:00
607	8	1048	5982	0	0	2024-11-07 00:00:00
608	17	1040	7309	2	1800	2024-03-07 00:00:00
609	12	1017	7775	0	0	2024-01-21 00:00:00
610	19	1040	5632	4	3600	2024-10-21 00:00:00
611	10	1007	7199	0	0	2024-02-11 00:00:00
612	9	1057	7260	5	62.5	2024-06-12 00:00:00
613	5	1008	8063	4	1360	2024-11-17 00:00:00
614	6	1056	6257	0	0	2024-01-17 00:00:00
615	20	1031	7910	0	0	2024-02-23 00:00:00
616	2	1059	5622	2	25	2024-04-14 00:00:00
617	13	1058	6977	3	37.5	2024-06-01 00:00:00
618	6	1012	5360	1	30	2024-01-19 00:00:00
619	5	1048	7367	1	900	2024-11-27 00:00:00
620	1	1031	7269	2	350	2024-02-24 00:00:00
621	6	1083	8809	4	50	2024-08-23 00:00:00
622	6	1063	5209	1	340	2024-06-27 00:00:00
623	6	1074	8467	1	340	2024-12-11 00:00:00
624	6	1039	5930	0	0	2024-10-21 00:00:00
625	16	1076	6606	1	175	2024-06-07 00:00:00
626	4	1020	5488	0	0	2024-07-18 00:00:00
627	11	1048	8943	1	900	2024-06-11 00:00:00
628	9	1071	5600	2	350	2024-11-20 00:00:00
629	3	1054	5773	3	1020	2024-05-03 00:00:00
630	19	1078	5877	1	12.5	2024-10-09 00:00:00
631	8	1075	6487	4	700	2024-06-03 00:00:00
632	5	1071	5699	3	525	2024-09-09 00:00:00
633	4	1029	8695	2	350	2024-09-25 00:00:00
634	6	1074	7499	1	340	2024-10-05 00:00:00
635	2	1093	7460	3	525	2024-03-05 00:00:00
636	20	1073	6957	3	37.5	2024-04-23 00:00:00
637	11	1100	8822	2	25	2024-08-07 00:00:00
638	4	1048	7523	1	900	2024-09-02 00:00:00
639	15	1074	5255	2	680	2024-03-19 00:00:00
640	6	1083	6173	2	25	2024-11-28 00:00:00
641	17	1056	7174	4	1360	2024-03-09 00:00:00
642	6	1095	5391	1	175	2024-08-18 00:00:00
643	19	1017	8902	0	0	2024-12-11 00:00:00
644	2	1009	7527	7	1225	2024-07-17 00:00:00
645	15	1097	5992	1	900	2024-08-14 00:00:00
646	11	1034	8468	2	680	2024-05-29 00:00:00
647	8	1045	7970	1	12.5	2024-09-01 00:00:00
648	19	1088	7449	7	1225	2024-01-01 00:00:00
649	13	1009	7321	1	175	2024-05-22 00:00:00
650	12	1007	5844	4	50	2024-04-03 00:00:00
651	5	1016	8981	0	0	2024-03-07 00:00:00
652	6	1019	5138	1	900	2024-01-05 00:00:00
653	4	1006	5102	3	37.5	2024-07-14 00:00:00
654	19	1011	6265	5	62.5	2024-07-02 00:00:00
655	20	1076	6140	3	525	2024-10-07 00:00:00
656	1	1061	6237	1	900	2024-11-26 00:00:00
657	20	1042	5483	1	900	2024-03-02 00:00:00
658	17	1013	7576	3	1020	2024-05-21 00:00:00
659	12	1012	8762	1	30	2024-03-29 00:00:00
660	15	1085	5223	3	37.5	2024-01-27 00:00:00
661	1	1074	6293	2	680	2024-08-08 00:00:00
662	14	1020	6848	0	0	2024-02-21 00:00:00
663	6	1050	6884	0	0	2024-09-12 00:00:00
664	5	1036	8205	2	680	2024-08-20 00:00:00
665	11	1092	7161	3	525	2024-01-01 00:00:00
666	4	1088	6464	1	175	2024-10-28 00:00:00
667	13	1069	5643	2	25	2024-11-13 00:00:00
668	11	1037	7698	1	12.5	2024-11-07 00:00:00
669	3	1012	8436	1	30	2024-07-10 00:00:00
670	1	1099	6255	1	12.5	2024-10-03 00:00:00
671	6	1040	5457	0	0	2024-04-13 00:00:00
672	18	1054	7422	1	340	2024-04-10 00:00:00
673	10	1002	6627	4	120	2024-08-13 00:00:00
674	5	1050	8850	3	37.5	2024-11-17 00:00:00
675	10	1041	5610	4	50	2024-01-18 00:00:00
676	12	1045	5206	2	25	2024-01-15 00:00:00
677	2	1009	6543	1	175	2024-06-22 00:00:00
678	13	1062	8539	1	12.5	2024-02-02 00:00:00
679	8	1086	8953	2	25	2024-08-31 00:00:00
680	2	1047	6466	2	25	2024-09-23 00:00:00
681	20	1005	5916	2	25	2024-08-08 00:00:00
682	1	1076	7368	4	700	2024-01-29 00:00:00
683	5	1001	7140	1	900	2024-01-08 00:00:00
684	9	1044	6431	2	680	2024-01-30 00:00:00
685	17	1022	6181	1	12.5	2024-12-28 00:00:00
686	9	1038	7919	50	625	2024-11-04 00:00:00
687	11	1019	7146	3	2700	2024-03-14 00:00:00
688	15	1080	7272	1	12.5	2024-09-18 00:00:00
689	6	1031	5851	4	700	2024-10-27 00:00:00
690	3	1067	5440	2	25	2024-03-03 00:00:00
691	17	1087	5719	0	0	2024-05-08 00:00:00
692	5	1042	5584	5	4500	2024-01-09 00:00:00
693	12	1082	7014	3	525	2024-11-01 00:00:00
694	18	1026	8472	2	350	2024-06-28 00:00:00
695	14	1013	8642	0	0	2024-11-06 00:00:00
696	6	1058	8870	0	0	2024-09-28 00:00:00
697	11	1018	5063	4	3600	2024-01-03 00:00:00
698	9	1067	5767	1	12.5	2024-01-02 00:00:00
699	2	1087	5559	1	175	2024-04-03 00:00:00
700	12	1003	8350	1	175	2024-09-05 00:00:00
701	3	1055	6733	4	700	2024-05-25 00:00:00
702	3	1089	5669	1	340	2024-11-12 00:00:00
703	1	1091	8894	6	75	2024-02-28 00:00:00
704	8	1058	6542	3	37.5	2024-01-03 00:00:00
705	8	1063	6271	0	0	2024-01-06 00:00:00
706	11	1091	7415	1	12.5	2024-04-24 00:00:00
707	9	1052	7791	3	525	2024-04-19 00:00:00
708	5	1089	5617	2	680	2024-09-25 00:00:00
709	14	1024	8053	2	1800	2024-01-15 00:00:00
710	3	1072	6994	2	25	2024-03-26 00:00:00
711	6	1009	6121	1	175	2024-03-23 00:00:00
712	5	1037	6291	1	12.5	2024-08-29 00:00:00
713	5	1094	6083	2	350	2024-07-24 00:00:00
714	19	1083	7547	1	12.5	2024-03-27 00:00:00
715	14	1053	8379	2	680	2024-01-25 00:00:00
716	4	1080	8564	2	25	2024-06-09 00:00:00
717	13	1024	8054	2	1800	2024-07-11 00:00:00
718	10	1021	7458	2	350	2024-11-16 00:00:00
719	18	1100	8065	3	37.5	2024-04-26 00:00:00
720	8	1040	6163	1	900	2024-02-21 00:00:00
721	8	1062	6932	6	75	2024-01-15 00:00:00
722	7	1070	6351	0	0	2024-02-20 00:00:00
723	8	1069	5463	1	12.5	2024-05-06 00:00:00
724	14	1014	7749	0	0	2024-11-13 00:00:00
725	19	1042	6660	2	1800	2024-12-12 00:00:00
726	6	1050	6948	1	12.5	2024-02-29 00:00:00
727	1	1061	7210	1	900	2024-10-12 00:00:00
728	15	1004	5059	1	175	2024-07-19 00:00:00
729	1	1072	8996	1	12.5	2024-03-29 00:00:00
730	17	1088	8102	2	350	2024-02-03 00:00:00
731	1	1075	5332	0	0	2024-04-13 00:00:00
732	15	1017	5075	1	12.5	2024-10-22 00:00:00
733	2	1085	6778	3	37.5	2024-01-11 00:00:00
734	14	1057	7364	1	12.5	2024-07-25 00:00:00
735	6	1090	8841	2	1800	2024-10-11 00:00:00
736	8	1048	8488	1	900	2024-08-09 00:00:00
737	8	1044	5189	0	0	2024-01-11 00:00:00
738	19	1045	8560	3	37.5	2024-07-09 00:00:00
739	7	1091	6912	1	12.5	2024-07-22 00:00:00
740	19	1080	8386	7	87.5	2024-08-09 00:00:00
741	6	1090	5295	3	2700	2024-02-28 00:00:00
742	6	1033	7548	0	0	2024-03-31 00:00:00
743	3	1031	5176	3	525	2024-10-18 00:00:00
744	7	1047	5799	3	37.5	2024-05-22 00:00:00
745	19	1006	5805	3	37.5	2024-07-19 00:00:00
746	8	1072	7907	0	0	2024-04-04 00:00:00
747	10	1071	6742	0	0	2024-08-04 00:00:00
748	20	1034	5214	1	340	2024-02-29 00:00:00
749	15	1053	6879	2	680	2024-09-27 00:00:00
750	15	1014	7700	1	12.5	2024-02-03 00:00:00
751	1	1016	5596	7	87.5	2024-07-08 00:00:00
752	20	1043	6717	1	12.5	2024-01-16 00:00:00
753	7	1073	6355	0	0	2024-10-15 00:00:00
754	4	1074	5127	2	680	2024-05-05 00:00:00
755	6	1081	6292	3	1020	2024-04-02 00:00:00
756	1	1012	7598	3	90	2024-02-01 00:00:00
757	5	1070	6558	2	60	2024-03-19 00:00:00
758	1	1019	6777	2	1800	2024-07-31 00:00:00
759	4	1041	8437	1	12.5	2024-01-28 00:00:00
760	2	1053	5618	1	340	2024-05-21 00:00:00
761	10	1029	7395	2	350	2024-10-03 00:00:00
762	5	1070	5141	1	30	2024-08-03 00:00:00
763	10	1059	8216	1	12.5	2024-04-08 00:00:00
764	1	1089	7839	3	1020	2024-11-22 00:00:00
765	6	1064	5244	2	1800	2024-06-07 00:00:00
766	13	1024	8513	2	1800	2024-01-22 00:00:00
767	15	1089	7750	1	340	2024-01-25 00:00:00
768	4	1016	6313	2	25	2024-02-15 00:00:00
769	13	1052	6714	3		2024-02-11 00:00:00
770	20	1080	6135	1	12.5	2024-02-02 00:00:00
771	15	1006	7261	3	37.5	2024-04-09 00:00:00
772	8	1037	8721	3	37.5	2024-12-11 00:00:00
773	5	1085	6909	2	25	2024-10-29 00:00:00
774	15	1004	7247	3	525	2024-03-10 00:00:00
775	4	1098	7452	6	5400	2024-11-07 00:00:00
776	12	1092	5420	3	525	2024-06-01 00:00:00
777	13	1038	5006	1	12.5	2024-11-09 00:00:00
778	2	1041	8929	2	25	2024-07-20 00:00:00
779	19	1092	6548	2	350	2024-12-21 00:00:00
780	19	1081	7639	2	680	2024-02-17 00:00:00
781	4	1014	7333	3	37.5	2024-11-02 00:00:00
782	4	1071	5670	2	350	2024-04-16 00:00:00
783	11	1086	7436	5	62.5	2024-07-20 00:00:00
784	5	1051	5415	2	60	2024-08-13 00:00:00
785	20	1065	7831	0	0	2024-04-13 00:00:00
786	11	1093	6006	0	0	2024-11-05 00:00:00
787	10	1052	6736	1	175	2024-03-05 00:00:00
788	8	1095	8221	3	525	2024-11-03 00:00:00
789	6	1030	8062	1	12.5	2024-05-26 00:00:00
790	6	1057	5427	1	12.5	2024-01-06 00:00:00
791	8	1079	8879	2	1800	2024-05-17 00:00:00
792	15	1082	8052	1	175	2024-04-29 00:00:00
793	14	1099	8364	2	25	2024-06-19 00:00:00
794	11	1030	5333	3	37.5	2024-02-24 00:00:00
795	12	1098	7319	5	4500	2024-04-28 00:00:00
796	13	1042	8114	3	2700	2024-09-02 00:00:00
797	8	1011	8539	1	12.5	2024-08-19 00:00:00
798	18	1027	7366	3	37.5	2024-05-16 00:00:00
799	1	1024	8563	0	0	2024-11-16 00:00:00
800	15	1099	5526	5	62.5	2024-06-27 00:00:00
801	8	1039	7807	3	525	2024-07-02 00:00:00
802	11	1072	6195	1	12.5	2024-07-27 00:00:00
803	12	1018	6753	3	2700	2024-08-20 00:00:00
804	12	1077	6672	0	0	2024-05-19 00:00:00
805	4	1045	7368	4	50	2024-02-15 00:00:00
806	16	1088	7786	2	350	2024-12-26 00:00:00
807	4	1087	8115	0	0	2024-12-24 00:00:00
808	5	1012	6555	0	0	2024-09-28 00:00:00
809	5	1049	7028	1	900	2024-03-18 00:00:00
810	8	1094	6654	1	175	2024-02-16 00:00:00
811	10	1031	5453	1	175	2024-02-26 00:00:00
812	17	1092	5745	0	0	2024-03-03 00:00:00
813	9	1022	6903	2	25	2024-10-12 00:00:00
814	19	1044	8962	3	1020	2024-08-24 00:00:00
815	14	1092	5928	2	350	2024-03-24 00:00:00
816	8	1064	5847	1	900	2024-01-05 00:00:00
817	9	1077	5867	3	525	2024-05-22 00:00:00
818	11	1025	5773	50	45000	2024-10-13 00:00:00
819	1	1051	7130	5	150	2024-03-17 00:00:00
820	14	1007	5542	2	25	2024-01-11 00:00:00
821	5	1006	5321	2	25	2024-09-12 00:00:00
822	6	1024	5785	4	3600	2024-02-20 00:00:00
823	14	1019	8305	1	900	2024-05-21 00:00:00
824	4	1083	5539	0	0	2024-12-02 00:00:00
825	1	1100	7299	3	37.5	2024-03-06 00:00:00
826	19	1009	7883	1	175	2024-04-12 00:00:00
827	8	1036	6788	1	340	2024-06-28 00:00:00
828	15	1040	5448	4	3600	2024-04-03 00:00:00
829	6	1093	8310	2	350	2024-03-05 00:00:00
830	15	1024	5489	1	900	2024-01-06 00:00:00
831	9	1048	6905	3	2700	2024-07-25 00:00:00
832	6	1063	5463	1	340	2024-08-05 00:00:00
833	9	1069	5313	3	37.5	2024-11-13 00:00:00
834	10	1053	8246	0	0	2024-07-05 00:00:00
835	20	1054	8777	4	1360	2024-06-29 00:00:00
836	6	1042	8251	1	900	2024-09-23 00:00:00
837	9	1045	6955	4	50	2024-04-16 00:00:00
838	3	1090	5384	0	0	2024-04-21 00:00:00
839	20	1014	5294	0	0	2024-05-17 00:00:00
840	11	1029	6238	0	0	2024-01-04 00:00:00
841	6	1006	8033	1	12.5	2024-08-05 00:00:00
842	2	1007	8786	4	50	2024-11-05 00:00:00
843	7	1037	5761	1	12.5	2024-12-29 00:00:00
844	18	1053	8945	2	680	2024-03-26 00:00:00
845	2	1018	7816	1	900	2024-03-02 00:00:00
846	17	1087	6098	5	875	2024-01-29 00:00:00
847	11	1038	7391	1	12.5	2024-07-25 00:00:00
848	12	1059	6737	1	12.5	2024-10-15 00:00:00
849	19	1001	7189	2	1800	2024-11-10 00:00:00
850	7	1068	7765	2	680	2024-07-30 00:00:00
851	20	1044	6222	2	680	2024-09-02 00:00:00
852	6	1047	6942	2	25	2024-05-22 00:00:00
853	6	1035	8242	1	30	2024-09-05 00:00:00
854	1	1087	7453	2	350	2024-05-10 00:00:00
855	17	1091	8899	4	50	2024-01-28 00:00:00
856	11	1060	5227	4	50	2024-04-25 00:00:00
857	18	1090	5410	4	3600	2024-08-27 00:00:00
858	6	1052	7999	4	700	2024-06-18 00:00:00
859	17	1008	7945	1	340	2024-01-15 00:00:00
860	7	1080	5690	6	75	2024-02-09 00:00:00
861	17	1041	5877	4	50	2024-02-03 00:00:00
862	20	1003	5786	2	350	2024-02-05 00:00:00
863	9	1096	7109	1	900	2024-10-09 00:00:00
864	17	1069	6350	1	12.5	2024-08-29 00:00:00
865	20	1084	6739	2	25	2024-05-10 00:00:00
866	8	1014	6986	4	50	2024-05-10 00:00:00
867	17	1096	5878	2	1800	2024-03-27 00:00:00
868	7	1026	8204	1	175	2024-07-15 00:00:00
869	1	1070	6607	4	120	2024-11-17 00:00:00
870	13	1058	6613	1	12.5	2024-07-06 00:00:00
871	19	1100	8260	3	37.5	2024-05-04 00:00:00
872	19	1040	7403	6	108000	2024-05-09 00:00:00
873	17	1051	5070	0	0	2024-04-24 00:00:00
874	13	1005	7310	3	37.5	2024-11-17 00:00:00
875	16	1077	5305	3	525	2024-04-09 00:00:00
876	8	1032	7605	2		2024-07-24 00:00:00
877	19	1080	8295	0	0	2024-09-24 00:00:00
878	18	1001	8399	4	3600	2024-01-30 00:00:00
879	1	1077	5761	6	1050	2024-04-05 00:00:00
880	14	1054	5587	3	1020	2024-09-10 00:00:00
881	19	1011	7121	3	37.5	2024-10-02 00:00:00
882	15	1053	8582	1	340	2024-12-27 00:00:00
883	18	1008	7189	1	340	2024-08-30 00:00:00
884	2	1025	6608	2	1800	2024-03-19 00:00:00
885	17	1040	5101	2	1800	2024-07-09 00:00:00
886	18	1032	6629	2	25	2024-11-29 00:00:00
887	6	1088	6604	2	350	2024-06-02 00:00:00
888	19	1028	8136	2	1800	2024-11-08 00:00:00
889	4	1078	5192	4	50	2024-07-29 00:00:00
890	1	1003	8000	2	350	2024-11-11 00:00:00
891	8	1100	6085	0	0	2024-01-20 00:00:00
892	7	1091	8603	2	25	2024-04-24 00:00:00
893	3	1084	8312	2	25	2024-10-08 00:00:00
894	10	1079	8786	3	2700	2024-10-05 00:00:00
895	10	1062	7457	2	25	2024-01-14 00:00:00
896	19	1027	5299	3	37.5	2024-03-26 00:00:00
897	14	1045	8266	2	25	2024-08-09 00:00:00
898	2	1092	5453	4	700	2024-04-01 00:00:00
899	1	1025	7621	1	900	2024-02-07 00:00:00
900	18	1061	5618	1	900	2024-10-22 00:00:00
901	7	1044	5636	1	340	2024-07-03 00:00:00
902	8	1097	7348	1	900	2024-01-30 00:00:00
903	1	1046	5778	2	350	2024-08-30 00:00:00
904	3	1014	6479	3	37.5	2024-09-04 00:00:00
905	8	1008	8036	7	2380	2024-08-14 00:00:00
906	15	1048	7249	3	2700	2024-02-24 00:00:00
907	5	1014	7721	2	25	2024-12-19 00:00:00
908	3	1065	8927	2	25	2024-04-18 00:00:00
909	19	1080	7349	2	25	2024-07-21 00:00:00
910	1	1082	7044	1	175	2024-11-28 00:00:00
911	15	1007	6647	1	12.5	2024-03-06 00:00:00
912	8	1079	5336	3	2700	2024-06-12 00:00:00
913	2	1088	7079	0	0	2024-06-06 00:00:00
914	3	1049	6994	3	2700	2024-07-25 00:00:00
915	14	1055	8169	2	350	2024-12-08 00:00:00
916	14	1013	7007	4	1360	2024-12-20 00:00:00
917	11	1073	6782	2	25	2024-12-30 00:00:00
918	16	1056	7820	2	680	2024-12-02 00:00:00
919	4	1056	8262	2	680	2024-07-28 00:00:00
920	20	1015	8612	1	12.5	2024-06-08 00:00:00
921	5	1057	6071	2	25	2024-01-16 00:00:00
922	6	1058	7031	0	0	2024-11-16 00:00:00
923	14	1035	6273	3	90	2024-05-21 00:00:00
924	16	1088	6249	3	525	2024-03-06 00:00:00
925	18	1097	6295	3	2700	2024-07-16 00:00:00
926	7	1016	7712	3	37.5	2024-02-13 00:00:00
927	10	1008	8556	1	340	2024-05-15 00:00:00
928	7	1093	5327	1	175	2024-03-28 00:00:00
929	1	1087	5796	2	350	2024-07-04 00:00:00
930	6	1045	6203	2	25	2024-02-08 00:00:00
931	19	1095	7861	0	0	2024-11-01 00:00:00
932	16	1040	5664	0	0	2024-01-31 00:00:00
933	19	1054	7793	0	0	2024-03-04 00:00:00
934	4	1014	8094	2		2024-03-25 00:00:00
935	18	1059	7977	1	12.5	2024-05-27 00:00:00
936	2	1094	5962	3	525	2024-09-14 00:00:00
937	1	1053	6629	1	340	2024-10-25 00:00:00
938	15	1027	6393	2	25	2024-09-12 00:00:00
939	5	1047	6268	0	0	2024-02-09 00:00:00
940	20	1080	8873	1	12.5	2024-02-27 00:00:00
941	11	1006	6183	4	50	2024-12-05 00:00:00
942	10	1055	5372	1	175	2024-04-22 00:00:00
943	2	1097	5284	2	1800	2024-03-26 00:00:00
944	3	1044	7568	1	340	2024-09-25 00:00:00
945	12	1018	8521	4	3600	2024-05-02 00:00:00
946	20	1016	7744	4	50	2024-04-17 00:00:00
947	5	1012	5806	0	0	2024-09-03 00:00:00
948	5	1020	5646	3	37.5	2024-08-10 00:00:00
949	6	1045	8693	1	12.5	2024-08-22 00:00:00
950	9	1064	6604	2	1800	2024-09-01 00:00:00
951	2	1059	7183	0	0	2024-08-09 00:00:00
952	6	1093	5095	2	350	2024-05-03 00:00:00
953	12	1094	8190	3	525	2024-08-24 00:00:00
954	3	1090	8445	0	0	2024-11-24 00:00:00
955	20	1022	5273	4	50	2024-06-18 00:00:00
956	12	1097	8941	0	0	2024-09-01 00:00:00
957	17	1047	7925	6	75	2024-02-01 00:00:00
958	10	1029	7897	4	700	2024-10-22 00:00:00
959	14	1086	6200	7	87.5	2024-03-16 00:00:00
960	17	1045	8944	0	0	2024-07-22 00:00:00
961	18	1077	6772	2	350	2024-03-31 00:00:00
962	19	1009	5783	0	0	2024-10-28 00:00:00
963	17	1024	6300	1	900	2024-01-26 00:00:00
964	14	1015	8209	2	25	2024-04-16 00:00:00
965	9	1036	8945	2	680	2024-09-26 00:00:00
966	8	1013	5131	2	680	2024-07-24 00:00:00
967	2	1091	8115	1	12.5	2024-04-07 00:00:00
968	13	1044	8194	4	1360	2024-06-30 00:00:00
969	7	1071	8207	2	350	2024-01-08 00:00:00
970	9	1072	6390	3	37.5	2024-06-15 00:00:00
971	11	1078	7420	2	25	2024-01-15 00:00:00
972	14	1076	6149	3	525	2024-09-16 00:00:00
973	4	1036	8510	1	340	2024-07-11 00:00:00
974	13	1061	6810	2	1800	2024-06-11 00:00:00
975	2	1081	7030	5	1700	2024-01-06 00:00:00
976	5	1040	8647	3	2700	2024-04-24 00:00:00
977	11	1093	5807	2	350	2024-03-06 00:00:00
978	6	1027	5743	0	0	2024-08-26 00:00:00
979	18	1001	5050	1	900	2024-04-04 00:00:00
980	6	1034	8208	2	680	2024-06-29 00:00:00
981	10	1068	6181	4	1360	2024-07-29 00:00:00
982	4	1088	5055	1	175	2024-01-19 00:00:00
983	9	1021	8664	5	875	2024-01-13 00:00:00
984	6	1033	5743	3	37.5	2024-05-03 00:00:00
985	2	1007	7475	2	25	2024-09-20 00:00:00
986	17	1065	5442	5	62.5	2024-11-13 00:00:00
987	5	1003	6934	3	525	2024-04-01 00:00:00
988	6	1051	7373	1	30	2024-12-12 00:00:00
989	12	1079	7687	2	1800	2024-02-25 00:00:00
990	6	1095	6661	3	525	2024-04-26 00:00:00
991	10	1054	7876	0	0	2024-10-20 00:00:00
992	6	1080	5079	2	25	2024-12-27 00:00:00
993	6	1074	7521	3	1020	2024-11-24 00:00:00
994	8	1093	5376	2	350	2024-09-27 00:00:00
995	2	1059	8940	0	0	2024-03-02 00:00:00
996	12	1006	7966	1	12.5	2024-07-07 00:00:00
997	13	1029	7380	1	175	2024-10-28 00:00:00
998	6	1017	8246	2	25	2024-01-25 00:00:00
999	7	1060	8728	2	25	2024-01-01 00:00:00
1000	10	1022	5440	3	37.5	2024-09-27 00:00:00
1001	13	1024	5125	4	3600	2024-02-16 00:00:00
1002	17	1081	6717	2	680	2024-06-14 00:00:00
1003	6	1085	5218	0	0	2024-06-09 00:00:00
1004	14	1051	5947	0	0	2024-10-31 00:00:00
1005	2	1050	5277	3	37.5	2024-12-20 00:00:00
1006	11	1011	8556	2	25	2024-11-27 00:00:00
1007	1	1056	5594	1	340	2024-07-30 00:00:00
1008	19	1071	5934	5	875	2024-09-24 00:00:00
1009	6	1042	7018	1	900	2024-09-06 00:00:00
1010	4	1039	5140	3	525	2024-01-06 00:00:00
1011	19	1069	7893	4	50	2024-08-02 00:00:00
1012	6	1048	8055	4	3600	2024-12-13 00:00:00
1013	11	1057	6630	6	75	2024-10-16 00:00:00
